Position Title,Date,Apply,Work Model,Location,Company,Company Size,Company Industry,Salary,Qualifications,H1b Sponsored,Is New Grad
"Claims Coordinator, Commercial",2025-11-19,https://jobright.ai/jobs/info/68e56193ae2b894b1d70e073?utm_source=1100&utm_campaign=Human Resources,Hybrid,"Meridian, ID",The Partners Group,101-250,"Auto Insurance,Commercial Insurance",$55K-$65K /yr,"1. Active Property & Casualty license or claims adjuster license (required)
2. At least 1 year of commercial lines insurance experience, preferably with carrier adjusting or multi-line claims exposure (property claims experience a strong plus)
3. Strong verbal and written communication skills with the ability to explain coverage clearly and empathetically to clients
4. Demonstrated ability to stay calm and professional when handling sensitive or stressful client situations
5. Proficiency in Microsoft Office Suite and comfort navigating carrier systems and online tools
...",no,
HR Coordinator,2025-11-19,https://jobright.ai/jobs/info/691e2a2b09cc522e87736fa1?utm_source=1100&utm_campaign=Human Resources,On Site,"Southfield, MI, USA",Evolution,10000+,"Casino,Gambling",$50000-$55000 /yr,"1. Associate's degree in Human Resources or a similar field
2. Documented experience working in HR or in an office role
3. Experience in reporting and employment legal knowledge in US law preferably
4. Good level of computer skills
5. Excellent communication and people skills
...",not sure,
Payroll Associate,2025-11-19,https://jobright.ai/jobs/info/691fc13509cc522e87745167?utm_source=1100&utm_campaign=Human Resources,On Site,"Rockville,MN,US","S.J. Louis Construction, Inc.",501-1000,Real Estate,$23-$27 /hr,"1. Strong attention to detail
2. Excellent organizational skills
3. Effective communication skills
4. Proactive problem-solving mindset
5. Willingness to engage in continuous learning
...",not sure,
"Contracts Administration, Support",2025-11-19,https://jobright.ai/jobs/info/691ec445a49a885af9a2ab10?utm_source=1100&utm_campaign=Human Resources,Remote,US,Peraton,10000+,"Information Technology,Robotics",$39000-$62000 /yr,"1. U.S. Citizen (required).
2. Hold a High School Diploma or equivalent (minimum required).
3. Bring a minimum of 1 year of experience in contracts administration or related roles, with proficiency in managing the contract lifecycle, including working independently on complex contract issues.
4. Are highly organized, detail-oriented, and committed to maintaining data accuracy, with a structured approach to task completion and proactive communication of progress.
5. Can synthesize contractual, compliance, and regulatory data to support informed decision-making.
...",no,
FT Safety Support Associate - Highland Gardens (5369),2025-11-19,https://jobright.ai/jobs/info/691e288ba49a885af9a259f8?utm_source=1100&utm_campaign=Human Resources,On Site,Los Angeles County,PATH,501-1000,Management Consulting,$21.71-$26.36 /hr,"1. Analytical Skills and Attention to Detail: Gather and interpret data, identifying trends, patterns, and insights to inform decision-making. Ability to consistently produce high-quality work, ensuring accuracy and precision in all tasks.
2. Collaboration and Teamwork: Work effectively with others, seeking out and building positive working relationships with colleagues, participants, and stakeholders. Work effectively with others, contributing to team goals and recognizing the strengths and contributions of others.
3. Communication: Convey information clearly and effectively (both verbally and in writing) to individuals and groups in a manner that informs, engages and maintains their attention.
4. Creativity and Initiative: Take action and make decisions without being prompted, demonstrating a proactive approach to work and a willingness to take on additional responsibilities. Think outside the box, generating innovative solutions to problems or challenges.
5. Critical Thinking and Problem Solving: Analyze and evaluate information and situations, identify key issues, consider alternatives, and make logical decisions based on sound reasoning that will achieve the desired outcome.
...",no,
Payroll Clerk - Contract,2025-11-19,https://jobright.ai/jobs/info/692582a3d47de4798ecd047d?utm_source=1100&utm_campaign=Human Resources,On Site,"West Seneca, NY (Corporate Office)",BrightPath Early Learning & Child Care,501-1000,"Child Care,Children",$18-$20.60 /hr,1. 1 year administrative experience required,not sure,
SEASONAL ADMINISTRATIVE ASSISTANT I,2025-11-19,https://jobright.ai/jobs/info/691e2b03a49a885af9a25b55?utm_source=1100&utm_campaign=Human Resources,On Site,"Worcester, MA",City of Worcester,1001-5000,"Customer Service,Finance",$17-$17 /hr,"1. Excellent analytical and communication skills
2. Proficiency with computers and experience working with Microsoft Office Suite
3. Ability to communicate and work effectively with diverse populations
4. Ability to build relationships and networking skills with students, colleagues, and community members
5. Ability to work with youth of diverse backgrounds aged 16-24
...",not sure,
HR Generalist I,2025-11-19,https://jobright.ai/jobs/info/691e24ef09cc522e87736b8b?utm_source=1100&utm_campaign=Human Resources,On Site,"Dawsonville, GA",BTD Manufacturing,501-1000,"3D Printing,Manufacturing",$49K-$69K /yr,"1. MUST BE BILINGUAL & OPEN TO TRAVEL
2. Typically requires a Bachelor's degree and 0 to 2 years of experience.
3. At least five year of recent experience that provides the following skills and abilities:
4. Strong working knowledge of personnel administration.
5. Knowledge of modern office practices and procedures.
...",not sure,yes
Workers' Compensation Claims Associate,2025-11-19,https://jobright.ai/jobs/info/691dfddc3f782d2f1afaf6f5?utm_source=1100&utm_campaign=Human Resources,Hybrid,"Tacoma, WA, USA",Brown & Brown,10000+,,$19.23-$24.04 /hr,"1. Excellent oral and written communications skills.
2. Analytical, detail-oriented, with a commitment to accuracy. Must be able to self-check work.
3. Good people skills and ability to work well in a team environment.
4. Highly organized and deadline focused.
5. Proficient with Microsoft Tools, Outlook, Word, especially Excel and PowerPoint",not sure,
PEPSI Payroll/Human Resources Specialist,2025-11-19,https://jobright.ai/jobs/info/691e23953f782d2f1afb1836?utm_source=1100&utm_campaign=Human Resources,On Site,"Worland, WY",Admiral Beverage Corporation,1001-5000,Food and Beverage,$15-$19 /hr,"1. Utilize company payroll software to process employee status and changes.
2. Provide vendors appropriate documentation for life, pension, and disability benefits claims.
3. Processes extended sick leave and Family and Medical Leave Act (FMLA) approvals and rejections.
4. Maintains employee files and other record keeping.
5. Provide support to the payroll and HR functions including but not limited to processing payroll, performing maintenance, issuing checks and direct deposits, preparing reports and reconciliations.
...",not sure,
Human Resources Business Partner - Warehouse Operations,2025-11-19,https://jobright.ai/jobs/info/691e16f409cc522e8773613d?utm_source=1100&utm_campaign=Human Resources,On Site,"Fontana, CA",JD.COM,10000+,"E-Commerce,Internet",$90K-$120K /yr,"1. 1+ years of Human Resources experience or related HR support role.
2. Comfortable working in a warehouse or logistics environment.
3. Flexibility to support various shifts, including early mornings, evenings, weekends, or overnights.
4. Strong proficiency in Microsoft Office (Excel, Word, Outlook).
5. High school diploma or equivalent.",not sure,
Talent Advisor,2025-11-19,https://jobright.ai/jobs/info/691e14283f782d2f1afb0b25?utm_source=1100&utm_campaign=Human Resources,On Site,"Pleasant Prairie, WI",Froedtert South,1001-5000,"Health Care,Hospital",$57K-$87K /yr,"1. Bachelor’s Degree in: Human Resources, Business, Social Services or related field",not sure,
Support Coordinator II- Day Services Production,2025-11-19,https://jobright.ai/jobs/info/68e57262b99ec3563b0f4ac6?utm_source=1100&utm_campaign=Human Resources,On Site,"Minneapolis, MN",Opportunity Partners,501-1000,"Education,Employment",$19-$19 /hr,"1. A desire to make a positive difference in the lives of people with disabilities!
2. Valid MN Driver’s license is required
3. A designated coordinator may have a baccalaureate degree in a field related to human services, education, or health and one year of full-time work experience providing direct care services to persons with disabilities or persons aged 65 and older or equivalent work experience providing care or education to vulnerable adults or children.
4. A designated coordinator may have an associate degree in a field related to human services, education, or health and two years of full-time work experience providing direct care services to persons with disabilities or persons aged 65 and older, or equivalent work experience providing care or education to vulnerable adults or children.
5. A designated coordinator may have a diploma in a field related to human services, education, or health from an accredited postsecondary institution and three years of full-time work experience providing direct care services to persons with disabilities or persons aged 65 or older or equivalent work experience providing care or education to vulnerable adults or children.
...",not sure,
Clinical Research Assistant,2025-11-19,https://jobright.ai/jobs/info/691e14e23f782d2f1afb0c25?utm_source=1100&utm_campaign=Human Resources,On Site,"Multi Location
Arlington, Virginia, United States
Arlington, VA
Raleigh, NC
Shreveport, LA",Care Access,501-1000,"Clinical Trials,Health Care",$19-$33 /hr,"1. Ability and willingness to work independently with minimal supervision
2. Ability to learn to work in a fast-paced environment
3. Excellent communication skills and a high degree of professionalism with all types of people
4. Excellent organizational skills with strong attention to detail
5. A working knowledge of medical and research terminology
...",no,
"Associate, Compensation - Special Compensation",2025-11-19,https://jobright.ai/jobs/info/691de5e961dc50590a64b992?utm_source=1100&utm_campaign=Human Resources,On Site,"Multi Location
Richmond, VA
McLean, VA",Capital One,10000+,"Banking,Credit Cards","$84,400-$96,300 /yr","1. Bachelor’s Degree or military experience
2. At least 1 year of experience in compensation, finance, accounting, analytics, tax, payroll or a combination",no,
Benefits Clerk,2025-11-19,https://jobright.ai/jobs/info/691e1738a49a885af9a24df4?utm_source=1100&utm_campaign=Human Resources,On Site,"Greenville, TX",Creative Solutions In HealthCare,5001-10000,"Creative Agency,Customer Service",$15-$15 /hr,"1. Maintain accurate and compliant employee files per federal and state regulations
2. Assist with reviewing, processing, and coordinating employee benefit claims and COBRA administration
3. Work directly with insurance carriers to resolve claims issues and follow up on invoices
4. Compose and manage confidential correspondence, data entry, and spreadsheets
5. Provide general administrative support to the HR department
...",not sure,
